concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
783103,zoledronic acid 0.04 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE SANDOZ],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783104,zoledronic acid 0.04 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE SANDOZ] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783816,pamidronate Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783817,pamidronate Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783818,pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783819,pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783820,pamidronate 3 MG/ML Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783821,pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783822,pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783823,pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783824,pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 5,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783825,pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
783826,pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784202,2 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784203,2 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784204,2 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord] Box of 1 by Accord,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784272,3 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784273,3 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784275,3 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronate EG] Box of 1 by Eurogenerics,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784382,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [Zoledroninezuur Accord],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784383,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [Zoledroninezuur Accord] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784384,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [Zoledroninezuur Accord] Box of 1 by Accord,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784385,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE FRESENIUS KABI],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784386,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE FRESENIUS KABI] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784387,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE FRESENIUS KABI] Box of 1 by Fresenius,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784388,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE MYLAN],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784389,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE MYLAN] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784390,5 ML zoledronic acid 0.8 MG/ML Injectable Solution [ACIDE ZOLEDRONIQUE MYLAN] Box of 1 by Mylan,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784468,5 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784469,5 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784470,5 ML pamidronate 3 MG/ML Injectable Solution [Pamidronate EG] Box of 1 by Eurogenerics,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784471,5 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784472,5 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 5,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784473,5 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 5 by Hospira,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784504,6 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784505,6 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784506,6 ML Ibandronate 1 MG/ML Injectable Solution [Ibandronic Acid Accord] Box of 1 by Accord,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784516,8 ML Dibotermin alfa 1.5 MG/ML Drug Implant [InductOs] Box of 1 by Medtronic,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784580,10 ML pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
784581,10 ML pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA] Box of 1,Drug,RxNorm Extension,standard,M05B_drugs_affecting_bone_structure_and_mineralization,bisphosphonates,Bisphosphonates,drug
