cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
cough,Cough,condition,4196430,FALSE,Unexplained cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4199298,FALSE,Decreased coughing,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4243802,FALSE,Hacking cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4263877,FALSE,Smokers' cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4266667,FALSE,Bovine cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4266704,FALSE,Early morning cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4269128,FALSE,Finding related to ability to cough up sputum,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4269800,FALSE,Nocturnal cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4270340,FALSE,Increasing frequency of cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4271318,FALSE,Spasmodic cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4275649,FALSE,Finding related to ability to cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4278454,FALSE,Finding related to ability to cough voluntarily,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,4323688,FALSE,Cough at rest,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,35626061,FALSE,No cough strength,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,40482863,FALSE,Postviral cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,44789249,FALSE,Reflux cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
cough,Cough,condition,44806100,FALSE,Episodic dry cough,SNOMED,coughCodes,reviewed_seed,Imported from master codelists,Condition,standard,coughCodes
