concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
779591,mavacamten,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779592,mavacamten 10 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779595,mavacamten Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779596,mavacamten 10 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779598,mavacamten 10 MG [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779601,mavacamten Oral Capsule [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779602,mavacamten 10 MG Oral Capsule [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779603,mavacamten 15 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779604,mavacamten 15 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779605,mavacamten 15 MG [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779606,mavacamten 15 MG Oral Capsule [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779607,mavacamten 2.5 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779608,mavacamten 2.5 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779609,mavacamten 2.5 MG [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779610,mavacamten 2.5 MG Oral Capsule [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779611,mavacamten 5 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779612,mavacamten 5 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779613,mavacamten 5 MG [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
779614,mavacamten 5 MG Oral Capsule [Camzyos],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782539,Ibuprofen Injectable Solution [Ibuprofen B. Braun],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782540,Ibuprofen 6 MG/ML [Ibuprofen B. Braun],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782541,Ibuprofen 6 MG/ML,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782542,Ibuprofen 6 MG/ML Injectable Solution [Ibuprofen B. Braun],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782543,Ibuprofen 6 MG/ML Injectable Solution [Ibuprofen B. Braun] Box of 10,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782544,Ibuprofen 6 MG/ML Injectable Solution,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
782545,Ibuprofen 6 MG/ML Injectable Solution Box of 10,Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
783000,ivabradine 7.5 MG Oral Tablet [Ivabradine Krka],Drug,RxNorm Extension,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
