concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4010333,Postmenopausal osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4031127,Osteoporotic bone marrow defect,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4033089,Drug-induced osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4049167,Posttraumatic osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4067765,Drug-induced osteoporosis with osteoporotic fracture,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4068133,Osteoporotic fracture of thoracic vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4069524,Osteoporotic fracture of lumbar vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4069525,Osteoporotic fracture of cervical vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4069941,Osteoporotic kyphosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4105090,Regional osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4109181,Osteoporosis with pseudoglioma,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4136988,Menopausal osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4151725,Localized disuse osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4160572,Osteoporotic fracture of neck of femur,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4173335,Primary osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4192181,Dual energy X-ray absorptiometry of bone of lumbar vertebra result osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4193146,Dual energy X-ray absorptiometry of bone of forearm result osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4193148,Dual energy X-ray absorptiometry of calcaneum result osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4206888,Osteoporotic collapse of thoracic vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4207924,Osteoporotic collapse of cervical vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4210556,Osteoporotic collapse of lumbar vertebra,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4257900,Dual energy X-ray absorptiometry of neck of femur result osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4305731,Osteoporosis caused by corticosteroid,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4307175,Dual energy X-ray absorptiometry of bone of hip joint region result osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4344143,Juvenile idiopathic generalized osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4344144,Regional migrating osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4344145,Transient osteoporosis of hip in pregnancy,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4344377,Secondary generalized osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
4344378,Secondary localized osteoporosis,Condition,SNOMED,standard,Osteoporosis,osteoporosis,Osteoporosis,condition
