cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,drug
osteoporosis_medicines,Osteoporosis medicines,drug,2908038,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection Box of 4 by Chemmart,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908039,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection Box of 4 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908040,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection by Claris,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908041,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection by Chemmart,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908042,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908043,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection [Deztron],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908044,TRUE,5 ML zoledronic acid 0.8 MG/ML Injection [Amonzitra],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908045,TRUE,5 ML pamidronate 3 MG/ML Injection Box of 4 by Hexal,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2908046,TRUE,5 ML pamidronate 3 MG/ML Injection by Hexal,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2909177,TRUE,denosumab 60 MG/ML Injection [Prolia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2909178,TRUE,denosumab Injection [Prolia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2913570,TRUE,aluminum chlorohydrate 0.04 MG/MG Topical Cream,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2913571,TRUE,aluminum chlorohydrate 0.04 MG/MG,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919155,TRUE,alendronate 70 MG / cholecalciferol 0.14 MG Oral Tablet [Alendronate D] Box of 4 by Blooms The Chemist,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919156,TRUE,alendronate 70 MG / cholecalciferol 0.14 MG Oral Tablet [Alendronate D] Box of 4 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919157,TRUE,alendronate 70 MG / cholecalciferol 0.14 MG Oral Tablet [Alendronate D] by Blooms The Chemist,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919158,TRUE,alendronate 70 MG / cholecalciferol 0.14 MG Oral Tablet [Alendronate D] by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919159,TRUE,alendronate 70 MG / cholecalciferol 0.07 MG Oral Tablet [Alendronate D] Box of 4 by Blooms The Chemist,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919160,TRUE,alendronate 70 MG / cholecalciferol 0.07 MG Oral Tablet [Alendronate D] Box of 4 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919161,TRUE,alendronate 70 MG / cholecalciferol 0.07 MG Oral Tablet [Alendronate D] by Blooms The Chemist,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919162,TRUE,alendronate 70 MG / cholecalciferol 0.07 MG Oral Tablet [Alendronate D] by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919163,TRUE,alendronate 70 MG Effervescent Oral Tablet [Binosto] Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919164,TRUE,alendronate 70 MG Effervescent Oral Tablet Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919165,TRUE,alendronate 70 MG Oral Tablet [Alendronate Once Weekly] Box of 4 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919166,TRUE,alendronate 70 MG Oral Tablet [Alendronate Once Weekly] by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919167,TRUE,alendronate 70 MG Oral Tablet Box of 4 by Genrx,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919168,TRUE,alendronate 70 MG Oral Tablet Box of 4 by Hexal,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919169,TRUE,alendronate 70 MG Oral Tablet by Genrx,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919170,TRUE,alendronate 40 MG Oral Tablet [ALENDRO] Box of 30,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919171,TRUE,alendronate 40 MG Oral Tablet [ALENDRO],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919172,TRUE,alendronate 40 MG [ALENDRO],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919173,TRUE,alendronate 10 MG Oral Tablet [ALENDRO] Box of 30,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919174,TRUE,alendronate 10 MG Oral Tablet [ALENDRO],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2919175,TRUE,alendronate 10 MG [ALENDRO],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920045,TRUE,zoledronic acid 0.8 MG/ML Injection [Deztron],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920046,TRUE,zoledronic acid 0.8 MG/ML Injection [Amonzitra],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920047,TRUE,zoledronic acid 0.8 MG/ML [Deztron],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920048,TRUE,zoledronic acid 0.8 MG/ML [Amonzitra],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920049,TRUE,zoledronic acid 0.05 MG/ML Injection [Zoledasta] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920050,TRUE,zoledronic acid 0.05 MG/ML Injection [Zoledasta] Box of 3,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920051,TRUE,zoledronic acid 0.05 MG/ML Injection [Osteovan] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920052,TRUE,zoledronic acid 0.05 MG/ML Injection [Osteovan] Box of 3,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920053,TRUE,zoledronic acid 0.05 MG/ML Injection [Astazol] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920054,TRUE,zoledronic acid 0.05 MG/ML Injection [Astazol] Box of 3,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920055,TRUE,zoledronic acid 0.05 MG/ML Injection [Astazol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920056,TRUE,zoledronic acid 0.05 MG/ML Injection [Azolast] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920057,TRUE,zoledronic acid 0.05 MG/ML Injection [Azolast] Box of 3,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920058,TRUE,zoledronic acid 0.05 MG/ML Injection [Azolast],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920059,TRUE,zoledronic acid 0.05 MG/ML Injection [Bonezol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920060,TRUE,zoledronic acid 0.05 MG/ML [Astazol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920061,TRUE,zoledronic acid 0.05 MG/ML [Azolast],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920062,TRUE,zoledronic acid 0.05 MG/ML [Bonezol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920063,TRUE,zoledronic acid Injection [Astazol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920064,TRUE,zoledronic acid Injection [Azolast],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920065,TRUE,zoledronic acid Injection [Deztron],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920066,TRUE,zoledronic acid Injection [Bonezol],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920067,TRUE,zoledronic acid Injection [Amonzitra],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920134,TRUE,risedronate 150 MG Oral Tablet Box of 4 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920135,TRUE,risedronate 150 MG Oral Tablet Box of 3 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920136,TRUE,risedronate 150 MG Oral Tablet Box of 2 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920137,TRUE,risedronate 150 MG Oral Tablet by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920139,TRUE,risedronate 150 MG Oral Tablet [Atelvia] Box of 4,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920140,TRUE,risedronate 150 MG Oral Tablet [Atelvia] Box of 3,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920141,TRUE,risedronate 150 MG Oral Tablet [Atelvia] Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920142,TRUE,risedronate 150 MG Oral Tablet [Atelvia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920143,TRUE,risedronate 150 MG [Atelvia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920144,TRUE,risedronate 75 MG Oral Tablet [ACTONATE] Box of 8,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920145,TRUE,risedronate 75 MG Oral Tablet [ACTONATE] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920146,TRUE,risedronate 75 MG Oral Tablet [ACTONATE] Box of 4,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920147,TRUE,risedronate 75 MG Oral Tablet [ACTONATE] Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920148,TRUE,risedronate 75 MG Oral Tablet [ACTONATE],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920149,TRUE,risedronate 75 MG Oral Tablet Box of 30 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920150,TRUE,risedronate 75 MG Oral Tablet Box of 30,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920151,TRUE,risedronate 75 MG Oral Tablet Box of 8 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920152,TRUE,risedronate 75 MG Oral Tablet Box of 8 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920153,TRUE,risedronate 75 MG Oral Tablet Box of 6 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920154,TRUE,risedronate 75 MG Oral Tablet Box of 6 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920155,TRUE,risedronate 75 MG Oral Tablet Box of 4 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920156,TRUE,risedronate 75 MG Oral Tablet Box of 4 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920157,TRUE,risedronate 75 MG Oral Tablet Box of 2 by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920158,TRUE,risedronate 75 MG Oral Tablet Box of 2 by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920159,TRUE,risedronate 75 MG Oral Tablet by APO,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920160,TRUE,risedronate 75 MG Oral Tablet by Apotex,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920161,TRUE,risedronate 75 MG Oral Tablet [Atelvia] Box of 8,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920162,TRUE,risedronate 75 MG Oral Tablet [Atelvia] Box of 6,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920163,TRUE,risedronate 75 MG Oral Tablet [Atelvia] Box of 4,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920164,TRUE,risedronate 75 MG Oral Tablet [Atelvia] Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920165,TRUE,risedronate 75 MG Oral Tablet [Atelvia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920166,TRUE,risedronate 75 MG [ACTONATE],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920167,TRUE,risedronate 75 MG [Atelvia],RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920168,TRUE,risedronate 35 MG Oral Tablet [Acris] Box of 16,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920169,TRUE,risedronate 35 MG Oral Tablet [Acris] Box of 12,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920170,TRUE,risedronate 35 MG Oral Tablet [Acris] Box of 10,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920171,TRUE,risedronate 35 MG Oral Tablet [Acris] Box of 4,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
osteoporosis_medicines,Osteoporosis medicines,drug,2920172,TRUE,risedronate 35 MG Oral Tablet [Acris] Box of 2,RxNorm Extension,M05B_drugs_affecting_bone_structure_and_mineralization,reviewed_seed,Imported from master codelists,Drug,standard,M05B_drugs_affecting_bone_structure_and_mineralization
