concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4046100,Idiopathic orofacial dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4046815,Dysdiadochokinesis,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047115,Oral dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047751,Juvenile Parkinson's disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047752,Late onset Huntington's disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047754,Drug-induced tardive dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047755,Idiopathic non-familial dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047756,Isolated cervical dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047757,Spasmodic retrocollis,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047758,Isolated blepharospasm,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047759,Posthemiplegic dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4047916,Sleep-related dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4048800,Dystonic/rigid cerebral palsy,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4049300,MPTP-induced parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4050885,Primary ciliary dyskinesia due to transposition of ciliary microtubules,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4050887,Secondary ciliary dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4055350,Biliary dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4058092,Adductor spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4058438,Double athetosis,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4064308,Postencephalitic parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4100415,Psychogenic adductor spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4104357,Spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4106410,Striatonigral degeneration,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4108925,Akathisia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4114029,Drug-induced orofacial dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4139675,Generalized dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4140090,Parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4140881,Symptomatic parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4142725,Hemidystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4142980,On - off phenomenon,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4151140,Abductor spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4161417,Bradykinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4164080,Idiopathic adductor spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4171569,Parkinsonism caused by drug,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4173106,Neurologic adductor spastic dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4176926,Segmental dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4181927,Dystonia lenticularis,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4198359,Adductor spastic dysphonia of dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4207587,Myoclonic dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4211118,Adductor spastic dysphonia of organic voice tremor,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4219273,Parkinsonian syndrome with idiopathic orthostatic hypotension,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4220292,Impaired psychomotor performance,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4246655,"Drug-induced dyskinesia, acute onset",Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4248716,Neuroleptic-induced parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4266977,Adiadochokinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4270064,Mixed flaccid-spastic pseudobulbar dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4271297,Spastic pseudobulbar dysphonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4298305,Paroxysmal ocular dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4300095,Adductor spastic dysphonia of conversion reaction,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4305578,Neuroleptic-induced tardive dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4308600,Adductor spastic dysphonia of musculoskeletal tension reaction,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4308869,Neuroleptic-induced acute dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4313879,Reflex blepharospasm,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4319462,Neonatal dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4319906,Dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4328941,Torsion dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
4331727,Acute akathisia caused by neuroleptic,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35621809,Ataxia telangiectasia variant,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35622037,Progressive myoclonic epilepsy with dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35622040,Familial dyskinesia and facial myokymia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35624223,Parkinsonism caused by cyanide,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35625533,Hypermanganesemia with dystonia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
35625534,Hypermanganesemia with dystonia 2,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36674193,X-linked parkinsonism with spasticity syndrome,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36674269,Infantile epileptic dyskinetic encephalopathy,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36674894,"Severe motor and intellectual disabilities, sensorineural deafness, dystonia syndrome",Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36686925,Blepharospasm of right eyelid,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36686926,Blepharospasm of left eyelid,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36686927,Bilateral blepharospasm,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36713567,Brain dopamine-serotonin vesicular transport disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36713737,Orthostatic hypotension co-occurrent and due to Parkinson's disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36714160,Primary dystonia type 13,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36714163,Primary ciliary dyskinesia and retinitis pigmentosa syndrome,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36714334,Autosomal dominant focal dystonia DYT25 type,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36714338,Benign paroxysmal torticollis of infancy,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36714473,Psychosis co-occurrent and due to Parkinson's disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36715010,Adult-onset dystonia parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36715419,"Developmental malformation, deafness, dystonia syndrome",Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716432,Dystonia 16,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716523,Parkinsonism co-occurrent and due to acute infection,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716524,Parkinsonism due to human immunodeficiency virus infection,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716525,Parkinsonism following infection,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716557,Parkinsonism due to hereditary spastic paraplegia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716653,Dopamine transporter deficiency syndrome,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716783,Atypical Parkinsonism,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36716784,Parkinsonism due to heredodegenerative disorder,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36717078,Primary dystonia type 4,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
36717497,Dyskinesia of sphincter of Oddi,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
37017646,Spasmodic torticollis as late effect of trauma,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
37110046,Paroxysmal exertion-induced dyskinesia,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
37110206,Hemidystonia hemiatrophy syndrome,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
37110499,Sporadic Parkinson disease,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
37110500,Parkinsonism due to and following injury of head,Condition,SNOMED,standard,extrapyramidal symptoms,extrapyramidal_or_drug_induced_parkinsonism,Extrapyramidal symptoms or drug-induced parkinsonism,condition
