cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,drug
antimigraine_medicines,Antimigraine medicines,drug,741808,TRUE,rimegepant 75 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,741812,TRUE,rimegepant Disintegrating Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,741813,TRUE,rimegepant 75 MG [Nurtec],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,741814,TRUE,rimegepant Disintegrating Oral Tablet [Nurtec],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,779470,TRUE,clonidine 0.09 MG/ML,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,779471,TRUE,clonidine 0.09 MG/ML [Nexiclon],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,779472,TRUE,clonidine 0.17 MG,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,779473,TRUE,clonidine 0.17 MG Extended Release Oral Tablet,RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,779474,TRUE,clonidine 0.17 MG [Nexiclon],RxNorm,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,783105,TRUE,zolmitriptan 2.5 MG Disintegrating Oral Tablet [Zomig] Box of 6 by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,783106,TRUE,zolmitriptan 2.5 MG Disintegrating Oral Tablet [Zomig] Box of 12 by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,783107,TRUE,zolmitriptan 2.5 MG Oral Tablet [Zomig] Box of 3 by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
antimigraine_medicines,Antimigraine medicines,drug,783108,TRUE,zolmitriptan 2.5 MG Oral Tablet [Zomig] Box of 12 by Gruenenthal,RxNorm Extension,N02C_antimigraine_preparations,reviewed_seed,Imported from master codelists,Drug,standard,N02C_antimigraine_preparations
