concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
4132435,Central hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4147364,Hypothyroidism due to infiltrative disease,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4167208,Hypothyroidism monitoring verbal invite,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4172443,Hypothyroidism caused by food stuff,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4173188,Transient neonatal hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4175837,Hypothyroidism due to cystinosis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4176015,Hypothyroidism in pregnancy,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4177341,Thyroid hormone responsiveness defect,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4182596,Myxedema,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4183422,Subclinical hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4184957,Adult myxedema,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4185526,Athyrotic hypothyroidism sequence,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4188170,Hypothyroidism monitoring invitation,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4188171,Hypothyroidism monitoring second letter,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4188172,Hypothyroidism monitoring third letter,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4192649,Hypothyroidism due to fibrous invasive thyroiditis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4202818,Iodide oxidation defect,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4210299,Hypothyroidism due to defect in thyroid hormone synthesis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4214419,Hypothyroidism monitoring first letter,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4220368,Secondary hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4223217,Severe hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4225129,Sporadic cretinism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4229107,Dyshormonogenetic goiter AND iodide leak,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4230503,Isolated thyrotropin deficiency,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4231548,Hypothyroidism following radioiodine therapy,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4233438,Endemic congenital iodine deficiency syndrome of myxedematous type,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4236858,Infant hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4236859,Infant hypothyroidism to 24 months of age,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4245619,Hypothyroidism due to amyloidosis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4263049,Myxedema heart disease,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4268472,Hypothyroidism due to scleroderma,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4269217,Thyroglobulin synthesis defect,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4275410,Myxedematous form of cretinism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4289921,Hypothyroidism caused by iodide excess,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4291925,Hypothalamic hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4296343,Hypertrichosis in hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
4303055,Hypothyroidism due to sarcoidosis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
