concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
784013,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz],Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784014,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 28,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784015,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 28 by Aurobindo,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784016,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 56,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784017,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 56 by Aurobindo,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784018,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 100,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
784019,pantoprazole 20 MG Delayed Release Oral Capsule [Pantoprazol Abz] Box of 100 by Aurobindo,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
792376,rabeprazole Oral Granules,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
792377,rabeprazole Oral Granules [Aciphex],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904453,esomeprazole,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904454,esomeprazole 40 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904455,esomeprazole 20 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904456,esomeprazole 20 MG Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904457,esomeprazole 20 MG Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904458,esomeprazole 40 MG Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904460,esomeprazole 20 MG Injection,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904490,esomeprazole 20 MG Granules for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
904492,esomeprazole 40 MG Granules for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
911735,rabeprazole,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923645,omeprazole,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923647,omeprazole 10 MG Delayed Release Oral Capsule,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
923648,omeprazole 4 MG/ML Injectable Solution,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
