cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
mace_or_vte,MACE or VTE,condition,762020,FALSE,Acute deep venous thrombosis of bilateral popliteal veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762021,FALSE,Acute deep venous thrombosis of popliteal vein of left leg,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762022,FALSE,Acute deep venous thrombosis of popliteal vein of right leg,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762026,FALSE,Acute deep venous thrombosis of tibial vein of left leg,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762047,FALSE,Acute bilateral thrombosis of subclavian veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762048,FALSE,Acute thrombosis of left subclavian vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762049,FALSE,Acute thrombosis of right subclavian vein,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762148,FALSE,Acute deep vein thrombosis of bilateral iliac veins,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762417,FALSE,Acute deep venous thrombosis of bilateral legs,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762418,FALSE,Acute deep venous thrombosis of left lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,762419,FALSE,Acute deep venous thrombosis of right lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,763941,FALSE,Deep venous thrombosis of right lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
mace_or_vte,MACE or VTE,condition,763942,FALSE,Deep venous thrombosis of left lower extremity,SNOMED,dvt,reviewed_seed,Imported from master codelists,Condition,standard,dvt
