concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
761764,Weakness of left facial muscle due to and following non-traumatic intracerebral hemorrhage,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
761826,Atherosclerosis of bypass graft of right lower limb with intermittent claudication,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
761827,Atherosclerosis of bypass graft of left lower limb with intermittent claudication,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
761828,Atherosclerosis of bypass graft of bilateral lower limbs with intermittent claudication,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
762183,Repetitive strain injury of left ankle,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762184,Repetitive strain injury of left foot,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762185,Repetitive strain injury of left thigh,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762186,Repetitive strain injury of right ankle,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762187,Repetitive strain injury of right foot,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762188,Repetitive strain injury of right thigh,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
762208,Family history of polymyositis,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
763882,Strain of pectoral muscle,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
763883,Strain of shoulder muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
763884,Strain of muscle of upper arm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
764555,Family history of fibromyalgia,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
764966,Family history of left ventricular noncompaction cardiomyopathy,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765066,Congenital contracture of left gastrocnemius muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765110,Diaphragmatic hernia with gastroesophageal reflux disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765130,Family history of myasthenia gravis,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765366,Strain of left pectoral muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765369,Strain of flexor muscle of right hip,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765370,Strain of left quadriceps muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765455,Family history of disorder of skeletal and/or smooth muscle,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
765771,Family history of congenital diaphragmatic hernia,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
2111288,"MTTL1, commonly called tRNAleu (mitochondrial encephalomyopathy, MELAS) (Deprecated)",Observation,CPT4,standard,Myopathy_difference,myopathy,Myopathy,condition
3168877,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3174970,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3182458,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3182861,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3186078,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3197162,NA,NA,NA,NA,Myopathy_difference,myopathy,Myopathy,condition
3654681,Chronic alcoholic myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3654690,Acute alcoholic myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3655302,Cardiomyopathy due to connective tissue disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3655303,Cardiomyopathy due to storage disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3655834,Myopathy due to chronic alcoholism,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656112,Hypertrophic cardiomyopathy due to glycogen storage disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656113,Dilated cardiomyopathy due to mitochondrial disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656119,Infiltrative cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656122,Hypertrophic cardiomyopathy due to lysosomal disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656146,Strain of rectus abdominus muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3656667,Cardiomyopathy due to COVID-19,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
3663194,Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001124,Infective myositis of upper arm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001125,Infective myositis of pelvis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001126,Infective myositis of thigh,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001626,Infective myositis of hand,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001627,Infective myositis of lower leg,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4001628,Infective myositis of foot,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4002807,Infective myositis of back,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4002808,Infective myositis of shoulder,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4002809,Infective myositis of forearm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4003141,Infective myositis of neck,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4003921,Ischemic muscular atrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4005765,Congenital pyloric spasm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4006277,Neonatal hypotonia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4006292,Dilated cardiomyopathy due to metabolic disorder,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4006462,Merosin deficient congenital muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4006792,Dilated cardiomyopathy due to phytanic acid storage disease,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4008570,Fukuyama congenital muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4008571,"Muscle-eye-brain disease, congenital muscular dystrophy",Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4008572,"Distal muscular dystrophy, Miyoshi type",Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4009185,Emery-Dreifuss muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4009657,Muscular dystrophy-deafmutism syndrome,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4009773,Walker-Warburg congenital muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4016546,Open injury of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4019718,Closed injury of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4023964,Dilated cardiomyopathy secondary to toxic reaction,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4030434,Scapuloperoneal muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4030587,Menopausal muscular dystrophy syndrome,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4031800,Mitochondrial trifunctional protein deficiency,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4033033,Congenital diffuse lipomatosis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4034961,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus",Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4035144,Primary familial amyloid myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4035792,Myotubular myopathy with type I atrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4037495,Dilated peripartum cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4045730,Transient neonatal myasthenia gravis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4045843,Congenital spastic foot,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4045989,Congenital articular rigidity with myopathy,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4045990,Congenital eventration of left crus of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4046082,Benign monomelic amyotrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4046355,Genetically determined myasthenia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4046356,Congenital myasthenic syndrome,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4047866,Torticollis due to birth injury,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4047867,Sternomastoid injury due to birth injury,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048093,Hamstring injury,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048268,Restrictive cardiomyopathy secondary to infiltrations,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048495,Congenital laryngeal abductor palsy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048496,Congenital laryngeal adductor palsy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048654,Familial infantile myasthenia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048655,Congenital end-plate acetylcholine receptor deficiency,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4048779,Congenital end-plate acetylcholinesterase deficiency,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4049044,Congenital hypertonia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4051573,FH: Muscular dystrophy,Observation,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054430,Neoplasm of muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054496,Neoplasm of muscle of thorax,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054497,Neoplasm of muscle of perineum,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054528,Neoplasm of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054832,Neoplasm of muscle of neck,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4054834,Neoplasm of muscle of abdomen,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4055004,Irreducible diaphragmatic hernia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4055008,Irreducible ischiorectal hernia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4056714,Injury of flexor muscle and tendon of thumb at forearm level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4056716,Injury of multiple muscles and tendons at forearm level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4056717,Injury of muscle and tendon at hip and thigh level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4056718,Injury of adductor muscle and tendon of thigh,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4057044,Injury of muscle and tendon at neck level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4057170,Injury of multiple muscles and tendons at shoulder and upper arm level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4057176,Injury of extensor or abductor muscles and tendons of thumb at forearm level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4057177,Injury of muscle and tendon at ankle and foot level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4057178,Injury of muscle and tendon of long extensor muscle of toe at ankle and foot level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059253,Injury of muscle and tendon of head,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059256,Injury of multiple muscles and tendons at hip and thigh level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059257,Injury of muscle and tendon at lower leg level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059258,Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059259,Injury of multiple muscles and tendons at lower leg level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4059379,Mitochondrial myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4060405,Dilated cardiomyopathy due to rheumatoid arthritis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4062387,Injury of muscle and tendon at thorax level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4062388,Injury of muscle and tendon at forearm level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4062390,Injury of muscle(s) and tendon(s) of anterior muscle group at lower leg level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4062391,Injury of muscle and tendon of long flexor muscle of toe at ankle and foot level,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4065029,Congenital eventration of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4066010,Congenital diaphragmatic hernia,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4068262,Dilated cardiomyopathy secondary to metazoal myocarditis,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4069289,"Congenital myotonia, autosomal recessive form",Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4071896,Secondary dilated cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4076799,Restrictive cardiomyopathy secondary to malignancy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4078688,Alcohol myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4084268,Idiopathic dermatomyositis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4084286,Infection of muscle graft,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4084780,Idiopathic polymyositis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4084819,Coxsackie muscle infection,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4092069,Malignant neoplasm of sphincter of Oddi,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4092529,Malignant neoplasm of extraocular muscle of orbit,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4093507,Herniation of lumbar muscles,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4094104,Neoplasm of uncertain behavior of sphincter of Oddi,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4095553,Injury of diaphragm,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4097114,Benign neoplasm of sphincter of Oddi,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4097992,Danish type familial amyloid cardiomyopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4099147,Congenital absence of pectoral muscle,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4099496,Neoplasm of uncertain behavior of anal canal and sphincter,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4101863,Dilated cardiomyopathy due to myotonic dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4101902,Distal muscular dystrophy with juvenile onset,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4102499,Benign congenital myopathy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4102501,Pelvic muscular dystrophy,Condition,SNOMED,non-standard,Myopathy_difference,myopathy,Myopathy,condition
4103513,Dilated cardiomyopathy due to muscular dystrophy,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
4105642,Persistent neonatal myasthenia gravis,Condition,SNOMED,standard,Myopathy_difference,myopathy,Myopathy,condition
