cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
genital_fungal_infection,Genital fungal infection,condition,4218289,FALSE,Respiratory syncytial virus laryngotracheobronchitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4233054,FALSE,Enteroviral lymphonodular pharyngitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4244268,FALSE,Parainfluenza virus rhinopharyngitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4301754,FALSE,Adenoviral pharyngitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4312196,FALSE,Parainfluenza virus laryngitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4321233,FALSE,Viral epiglottitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4322815,FALSE,Adenoviral laryngotracheobronchitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,4333885,FALSE,Human papilloma virus infection of vocal cord,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,36714339,FALSE,Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,36715818,FALSE,Pharyngotonsillitis caused by Human herpes simplex virus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37111252,FALSE,Acute sinusitis caused by fungus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37116455,FALSE,Chronic aspergillosis of paranasal sinus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37117932,FALSE,Acute sinusitis caused by virus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37160834,FALSE,Fibrosis of upper respiratory tract due to paracoccidioidomycosis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37168907,FALSE,Candidiasis of oropharynx,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37310286,FALSE,Infection of upper respiratory tract caused by SARS-CoV-2,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37395957,FALSE,Candidiasis of nose,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37396171,FALSE,Severe acute respiratory syndrome of upper respiratory tract,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,37396756,FALSE,Infection of upper respiratory tract caused by fungus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,40479600,FALSE,Inflammation of larynx caused by virus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,40481087,FALSE,Viral sinusitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,42534820,FALSE,Recurrent acute streptococcal tonsillitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,45757067,FALSE,Fungal sinusitis,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,46270122,FALSE,Upper respiratory tract infection caused by H1N1 influenza,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,46270491,FALSE,Upper respiratory tract infection caused by Influenza A,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
genital_fungal_infection,Genital fungal infection,condition,46273463,FALSE,Upper respiratory tract infection caused by Influenza virus,SNOMED,upper respiratory tract infection,reviewed_seed,Imported from master codelists,Condition,standard,upper respiratory tract infection
