cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
glaucoma,Glaucoma,condition,604675,FALSE,Angle closure glaucoma suspect of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604676,FALSE,Angle closure glaucoma suspect of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604677,FALSE,Angle closure glaucoma suspect of bilateral eyes,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604700,FALSE,Glaucoma suspect caused by corticosteroid,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604703,FALSE,Glaucoma suspect of right eye caused by corticosteroid,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604704,FALSE,Glaucoma suspect of left eye caused by corticosteroid,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604705,FALSE,Glaucoma suspect of bilateral eyes caused by corticosteroid,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604741,FALSE,Glaucoma suspect due to diabetes mellitus type 2,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604749,FALSE,Open angle glaucoma suspect,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604750,FALSE,Open angle glaucoma suspect of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604751,FALSE,Open angle glaucoma suspect of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604752,FALSE,Open angle glaucoma suspect of bilateral eyes,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,604779,FALSE,Congenital glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,605737,FALSE,Secondary angle-closure glaucoma due to iridocorneal endothelial syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,608989,FALSE,Bilateral glaucoma of eyes due to plateau iris,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,609292,FALSE,Intermittent angle-closure glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,619263,FALSE,Secondary childhood glaucoma following congenital cataract surgery,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,760888,FALSE,Bilateral open-angle glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761286,FALSE,Congenital glaucoma of bilateral eyes,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761580,FALSE,Narrow-angle glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761609,FALSE,Glaucoma of bilateral eyes due to combination of mechanisms,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761610,FALSE,Glaucoma of left eye due to combination of mechanisms,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761611,FALSE,Glaucoma of bilateral eyes due to congenital anomaly of iris,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761612,FALSE,Glaucoma of bilateral eyes due to anterior segment anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761613,FALSE,Glaucoma of right eye due to anterior segment anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761614,FALSE,Glaucoma of left eye due to anterior segment anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761621,FALSE,Glaucoma of right eye due to trauma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761622,FALSE,Glaucoma of right eye due to lens disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,761623,FALSE,Glaucoma of left eye due to lens disorder,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765005,FALSE,Glaucoma caused by Onchocerca volvulus,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765051,FALSE,Glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,765244,FALSE,Glaucoma of right eye due to combination of mechanisms,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
