cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,drug
antiemetics,Antiemetics,drug,965772,TRUE,scopolamine 0.5 MG Oral Capsule,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965776,TRUE,scopolamine 0.4 MG Oral Tablet [Scopace],RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965843,TRUE,dipyrone 250 MG / scopolamine 10 MG Oral Tablet,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965844,TRUE,dipyrone 500 MG/ML / scopolamine 4 MG/ML Injectable Solution,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965845,TRUE,dipyrone 333 MG/ML / scopolamine 6.67 MG/ML Oral Solution,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965846,TRUE,acetaminophen 500 MG / scopolamine 10 MG Oral Tablet,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965849,TRUE,acetaminophen 100 MG/ML / scopolamine 2 MG/ML Oral Solution,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965851,TRUE,dipyrone 400 MG/ML / scopolamine 2 MG/ML Injectable Solution,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965878,TRUE,scopolamine 0.4 MG/ML,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965879,TRUE,scopolamine 1 MG/ML,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965907,TRUE,scopolamine 0.25 MG,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965908,TRUE,scopolamine 0.3 MG/ML,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965909,TRUE,scopolamine 0.6 MG/ML,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965910,TRUE,scopolamine 0.15 MG,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,965911,TRUE,scopolamine 0.3 MG,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,966002,TRUE,scopolamine 2.5 MG,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,966005,TRUE,scopolamine 4 MG/ML,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
antiemetics,Antiemetics,drug,966034,TRUE,scopolamine 20 MG/ML Injectable Solution,RxNorm,A04_antiemetics_and_antinauseants,reviewed_seed,Imported from master codelists,Drug,standard,A04_antiemetics_and_antinauseants
