concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
764016,Acute deep venous thrombosis of upper extremity after coronary artery bypass graft,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765049,Thrombosis of left peroneal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765155,Acute deep venous thrombosis of bilateral ileofemoral veins,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765156,Acute deep venous thrombosis of tibial vein of right leg,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765537,Acute deep venous thrombosis of left upper extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765540,Acute deep venous thrombosis of left femoral vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765541,Acute deep venous thrombosis of ileofemoral vein of right lower extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765546,Acute deep venous thrombosis of bilateral tibial veins,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
765922,Acute deep venous thrombosis of left internal jugular vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
3655221,Deep vein thrombosis of lower extremity due to intravenous drug use,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4028057,Deep venous thrombosis of upper extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4033521,Splenic vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4042396,Deep thrombophlebitis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4046884,Deep vein thrombosis of leg related to air travel,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4055089,Superior mesenteric vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4069561,Thrombophlebitis of deep femoral vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4096099,Phlebitis of deep veins of lower extremity,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4109877,Thrombophlebitis of the internal iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4110339,Thrombophlebitis of the anterior tibial vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4110343,Thrombophlebitis of the external iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4111861,Phlebitis of popliteal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4111868,Thrombophlebitis of the common iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4112171,Thrombophlebitis of the popliteal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4112172,Thrombophlebitis of the posterior tibial vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4119760,Iliofemoral deep vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4124856,Inferior mesenteric vein thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4133004,Deep venous thrombosis,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4133975,Deep venous thrombosis of pelvic vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4149782,Thrombosis of vein of lower limb,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4153353,Traumatic thrombosis of axillary vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4175649,Thrombosis of the popliteal vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
4176614,Thrombophlebitis of iliac vein,Condition,SNOMED,standard,dvt,venous_thromboembolism,Venous thromboembolism,condition
